date,slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
2024-03-21,hardyja02,Jaden Hardy,DALLAS MAVERICKS,HOME,UTAH JAZZ,WIN,1030,2,5,2,4,0,0,1,1,5,0,0,1,4,5.2
2024-03-21,craigto01,Torrey Craig,CHICAGO BULLS,AWAY,HOUSTON ROCKETS,LOSS,1482,4,9,2,4,0,0,1,3,1,0,1,2,3,5.1
2024-03-21,crowdja01,Jae Crowder,MILWAUKEE BUCKS,HOME,BROOKLYN NETS,WIN,1796,3,6,0,3,0,0,2,1,2,0,0,1,1,4.7
2024-03-21,fernabr01,Bruno Fernando,ATLANTA HAWKS,AWAY,PHOENIX SUNS,LOSS,239,1,2,0,0,2,2,2,1,0,0,0,0,0,4.7
2024-03-21,clownno01,Noah Clowney,BROOKLYN NETS,AWAY,MILWAUKEE BUCKS,LOSS,837,2,5,1,4,0,0,1,3,1,0,0,0,0,4.6
2024-03-21,edwarke02,Kessler Edwards,SACRAMENTO KINGS,AWAY,WASHINGTON WIZARDS,LOSS,552,1,2,1,1,0,0,1,2,1,1,0,0,1,4.6
2024-03-21,jacksre01,Reggie Jackson,DENVER NUGGETS,HOME,NEW YORK KNICKS,WIN,779,1,3,0,1,2,2,0,0,4,0,1,1,1,4.4
2024-03-21,sensabr01,Brice Sensabaugh,UTAH JAZZ,AWAY,DALLAS MAVERICKS,LOSS,1171,1,7,0,4,1,2,1,7,5,1,2,2,1,4.4
2024-03-21,butleja02,Jared Butler,WASHINGTON WIZARDS,HOME,SACRAMENTO KINGS,WIN,1145,3,5,2,3,0,0,0,1,1,2,0,4,1,4.3
2024-03-21,robinje02,Jeremiah Robinson-Earl,NEW ORLEANS PELICANS,AWAY,ORLANDO MAGIC,LOSS,720,3,5,0,1,0,0,0,1,1,0,0,0,1,4.3
2024-03-21,davisjo06,Johnny Davis,WASHINGTON WIZARDS,HOME,SACRAMENTO KINGS,WIN,788,1,2,0,0,2,2,1,2,1,0,0,0,2,4.2
2024-03-21,forretr01,Trent Forrest,ATLANTA HAWKS,AWAY,PHOENIX SUNS,LOSS,572,1,2,0,1,0,0,1,0,4,1,0,1,1,4.1
2024-03-21,wilsoja03,Jalen Wilson,BROOKLYN NETS,AWAY,MILWAUKEE BUCKS,LOSS,681,1,3,0,1,2,2,2,3,2,0,0,2,0,4.0
2024-03-21,bullore01,Reggie Bullock,HOUSTON ROCKETS,HOME,CHICAGO BULLS,WIN,661,1,2,1,1,0,0,1,2,0,1,0,0,1,3.9
2024-03-21,washipj01,P.J. Washington,DALLAS MAVERICKS,HOME,UTAH JAZZ,WIN,2000,3,9,0,4,0,0,1,4,1,2,2,1,5,3.9
2024-03-21,schrode01,Dennis Schröder,BROOKLYN NETS,AWAY,MILWAUKEE BUCKS,LOSS,2055,2,9,1,5,0,0,0,2,9,1,0,2,4,3.8
2024-03-21,hawkijo01,Jordan Hawkins,NEW ORLEANS PELICANS,AWAY,ORLANDO MAGIC,LOSS,341,1,1,0,0,0,0,0,1,1,1,0,0,0,3.7
2024-03-21,lenal01,Alex Len,SACRAMENTO KINGS,AWAY,WASHINGTON WIZARDS,LOSS,516,0,0,0,0,2,2,1,3,0,0,0,0,0,3.6
2024-03-21,bitadgo01,Goga Bitadze,ORLANDO MAGIC,HOME,NEW ORLEANS PELICANS,WIN,270,1,1,0,0,2,2,0,0,1,0,0,1,0,3.4
2024-03-21,dunnkr01,Kris Dunn,UTAH JAZZ,AWAY,DALLAS MAVERICKS,LOSS,1177,2,3,0,1,0,0,0,4,5,1,1,4,5,3.1
2024-03-21,connapa01,Pat Connaughton,MILWAUKEE BUCKS,HOME,BROOKLYN NETS,WIN,928,1,4,0,1,0,0,0,0,4,1,0,0,1,3.0
2024-03-21,harriga01,Gary Harris,ORLANDO MAGIC,HOME,NEW ORLEANS PELICANS,WIN,733,2,3,1,2,0,0,1,0,0,0,0,1,1,3.0
2024-03-21,nancela02,Larry Nance,NEW ORLEANS PELICANS,AWAY,ORLANDO MAGIC,LOSS,1080,0,1,0,0,0,0,0,2,3,2,0,1,0,3.0
2024-03-21,braunch01,Christian Braun,DENVER NUGGETS,HOME,NEW YORK KNICKS,WIN,809,1,2,0,1,1,2,0,3,1,0,0,0,1,2.8
2024-03-21,inglejo01,Joe Ingles,ORLANDO MAGIC,HOME,NEW ORLEANS PELICANS,WIN,936,0,1,0,1,0,0,0,3,2,3,0,1,2,2.8
2024-03-21,marshna01,Naji Marshall,NEW ORLEANS PELICANS,AWAY,ORLANDO MAGIC,LOSS,1074,2,6,0,2,0,0,0,0,2,1,0,1,0,2.0
2024-03-21,simsje01,Jericho Sims,NEW YORK KNICKS,AWAY,DENVER NUGGETS,LOSS,502,0,0,0,0,0,0,0,2,2,0,0,0,0,2.0
2024-03-21,watfotr01,Trendon Watford,BROOKLYN NETS,AWAY,MILWAUKEE BUCKS,LOSS,509,1,5,0,0,1,1,3,0,0,0,0,0,0,2.0
2024-03-21,duartch01,Chris Duarte,SACRAMENTO KINGS,AWAY,WASHINGTON WIZARDS,LOSS,1158,1,8,1,7,0,0,1,2,2,1,2,1,0,1.9
2024-03-21,blackan01,Anthony Black,ORLANDO MAGIC,HOME,NEW ORLEANS PELICANS,WIN,283,1,2,0,0,0,0,0,1,1,0,1,1,0,1.7
2024-03-21,hendrita01,Taylor Hendricks,UTAH JAZZ,AWAY,DALLAS MAVERICKS,LOSS,1704,2,4,1,3,0,0,0,2,0,1,0,1,5,1.6
2024-03-21,jordade01,DeAndre Jordan,DENVER NUGGETS,HOME,NEW YORK KNICKS,WIN,516,1,1,0,0,0,0,0,1,0,0,0,0,1,1.6
2024-03-21,watsope01,Peyton Watson,DENVER NUGGETS,HOME,NEW YORK KNICKS,WIN,766,1,3,0,2,2,2,1,0,0,0,0,1,1,1.6
2024-03-21,pottemi01,Micah Potter,UTAH JAZZ,AWAY,DALLAS MAVERICKS,LOSS,413,1,2,0,1,0,0,0,1,0,0,0,0,0,1.3
2024-03-21,beverpa01,Patrick Beverley,MILWAUKEE BUCKS,HOME,BROOKLYN NETS,WIN,1168,0,4,0,3,2,2,1,2,2,0,1,1,1,1.2
2024-03-21,lawsoaj01,A.J. Lawson,DALLAS MAVERICKS,HOME,UTAH JAZZ,WIN,64,1,2,0,0,0,0,0,0,0,0,0,0,0,1.0
2024-03-21,houstca01,Caleb Houstan,ORLANDO MAGIC,HOME,NEW ORLEANS PELICANS,WIN,808,1,3,1,3,0,0,1,0,0,0,0,1,1,0.6
2024-03-21,alvarjo01,Jose Alvarado,NEW ORLEANS PELICANS,AWAY,ORLANDO MAGIC,LOSS,1069,0,3,0,1,0,0,0,1,3,1,0,0,2,0.5
2024-03-21,lewiski01,Kira Lewis,UTAH JAZZ,AWAY,DALLAS MAVERICKS,LOSS,445,0,2,0,0,0,0,0,0,3,0,0,0,1,0.3
2024-03-21,okekech01,Chuma Okeke,ORLANDO MAGIC,HOME,NEW ORLEANS PELICANS,WIN,270,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3
2024-03-21,poweldw01,Dwight Powell,DALLAS MAVERICKS,HOME,UTAH JAZZ,WIN,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3
2024-03-21,champju01,Justin Champagnie,WASHINGTON WIZARDS,HOME,SACRAMENTO KINGS,WIN,516,0,2,0,2,0,0,1,0,1,0,0,0,0,0.0
2024-03-21,elliske01,Keon Ellis,SACRAMENTO KINGS,AWAY,WASHINGTON WIZARDS,LOSS,1250,1,3,0,2,0,0,0,1,0,1,0,0,4,0.0
2024-03-21,prospol01,Olivier-Maxence Prosper,DALLAS MAVERICKS,HOME,UTAH JAZZ,WIN,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2024-03-21,ryanma01,Matt Ryan,NEW ORLEANS PELICANS,AWAY,ORLANDO MAGIC,LOSS,341,1,3,0,2,0,0,0,0,0,0,0,0,1,-0.1
2024-03-21,matthwe02,Wesley Matthews,ATLANTA HAWKS,AWAY,PHOENIX SUNS,LOSS,867,1,4,1,2,0,0,0,1,0,0,0,0,3,-0.3
2024-03-21,bogdabo02,Bojan Bogdanović,NEW YORK KNICKS,AWAY,DENVER NUGGETS,LOSS,862,1,5,1,2,0,0,0,1,2,0,0,2,0,-0.4
2024-03-21,schofad01,Admiral Schofield,ORLANDO MAGIC,HOME,NEW ORLEANS PELICANS,WIN,270,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.4
2024-03-21,walkelo01,Lonnie Walker,BROOKLYN NETS,AWAY,MILWAUKEE BUCKS,LOSS,694,1,7,0,5,0,0,1,2,0,0,1,0,1,-0.9
2024-03-21,bitimon01,Onuralp Bitim,CHICAGO BULLS,AWAY,HOUSTON ROCKETS,LOSS,485,0,1,0,1,0,0,0,0,0,0,0,0,1,-1.1
2024-03-21,tateja01,Jae'Sean Tate,HOUSTON ROCKETS,HOME,CHICAGO BULLS,WIN,194,0,2,0,2,0,0,0,0,2,0,0,1,1,-1.4
2024-03-21,exumda01,Dante Exum,DALLAS MAVERICKS,HOME,UTAH JAZZ,WIN,909,0,1,0,0,0,0,0,2,2,0,0,2,2,-1.5
2024-03-21,hartjo01,Josh Hart,NEW YORK KNICKS,AWAY,DENVER NUGGETS,LOSS,2137,1,5,0,2,0,0,1,2,1,0,0,1,4,-1.7
2024-03-21,holidju01,Justin Holiday,DENVER NUGGETS,HOME,NEW YORK KNICKS,WIN,579,0,2,0,2,0,0,0,1,0,0,0,0,2,-1.9
2024-03-21,juzanjo01,Johnny Juzang,UTAH JAZZ,AWAY,DALLAS MAVERICKS,LOSS,451,0,1,0,1,0,0,0,0,0,0,0,0,3,-1.9
2024-03-21,hardati02,Tim Hardaway,DALLAS MAVERICKS,HOME,UTAH JAZZ,WIN,1013,0,4,0,3,0,0,0,1,0,0,0,1,0,-3.5
2024-03-21,smithja05,Jabari Smith,HOUSTON ROCKETS,HOME,CHICAGO BULLS,WIN,1349,2,10,0,4,1,1,1,6,0,0,0,3,5,-3.7
2024-03-22,georgpa01,Paul George,LOS ANGELES CLIPPERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1667,10,14,4,8,7,7,0,4,3,2,2,0,3,30.7
